ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,quickMatchUseRestriction,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_friendly,enable_hostile,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,unknown_0x73_1,quickMatchReplenish,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3,Caption
245009,小米兰达的骨灰＋９,1,0,[0|0|0],245009,-1,0,0,-1,0,-1,51709,-1,20000610,0,-1,0,464,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,185,245010,10009,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤５只小米兰达的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会吃人的花，米兰达之花──\n它娇小可爱的幼株群灵魂。\n会缓慢蠕动，努力释放有毒花粉。\n但是不耐火，要特别小心。
245010,小米兰达的骨灰＋１０,1,0,[0|0|0],245010,-1,0,0,-1,0,-1,51710,-1,20000610,0,-1,0,464,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,185,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤５只小米兰达的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会吃人的花，米兰达之花──\n它娇小可爱的幼株群灵魂。\n会缓慢蠕动，努力释放有毒花粉。\n但是不耐火，要特别小心。
246000,特攻先锋群的骨灰,1,0,[0|0|0],246000,-1,0,0,-1,0,-1,51900,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246001,10000,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246001,特攻先锋群的骨灰＋１,1,0,[0|0|0],246001,-1,0,0,-1,0,-1,51901,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246002,10001,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246002,特攻先锋群的骨灰＋２,1,0,[0|0|0],246002,-1,0,0,-1,0,-1,51902,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246003,10002,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246003,特攻先锋群的骨灰＋３,1,0,[0|0|0],246003,-1,0,0,-1,0,-1,51903,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246004,10003,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246004,特攻先锋群的骨灰＋４,1,0,[0|0|0],246004,-1,0,0,-1,0,-1,51904,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246005,10004,1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246005,特攻先锋群的骨灰＋５,1,0,[0|0|0],246005,-1,0,0,-1,0,-1,51905,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246006,10005,1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246006,特攻先锋群的骨灰＋６,1,0,[0|0|0],246006,-1,0,0,-1,0,-1,51906,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246007,10006,1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246007,特攻先锋群的骨灰＋７,1,0,[0|0|0],246007,-1,0,0,-1,0,-1,51907,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246008,10007,1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246008,特攻先锋群的骨灰＋８,1,0,[0|0|0],246008,-1,0,0,-1,0,-1,51908,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246009,10008,1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246009,特攻先锋群的骨灰＋９,1,0,[0|0|0],246009,-1,0,0,-1,0,-1,51909,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,246010,10009,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
246010,特攻先锋群的骨灰＋１０,1,0,[0|0|0],246010,-1,0,0,-1,0,-1,51910,-1,20000610,0,-1,0,465,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,10,1,0,0,0,0,1,1,0,-1,-1,135,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤３名小型活壶的灵魂。\n召唤时不消耗专注值，而是血量。\n\n会对敌人展开特攻，死亡时会爆炸，\n一群视死如归的灵魂。\n表现得很勇敢，但爆炸也会波及我方。\n碰触到火焰会立刻爆炸。\n\n　帮我们转告给故乡的大家吧──\n　我们火焰壶，表现的点点滴滴……
247000,恶兆猎人罗洛,1,0,[0|0|0],247000,-1,0,0,-1,0,-1,60800,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247001,10100,1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247001,恶兆猎人罗洛＋１,1,0,[0|0|0],247001,-1,0,0,-1,0,-1,60801,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247002,10101,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247002,恶兆猎人罗洛＋２,1,0,[0|0|0],247002,-1,0,0,-1,0,-1,60802,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247003,10102,3982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247003,恶兆猎人罗洛＋３,1,0,[0|0|0],247003,-1,0,0,-1,0,-1,60803,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247004,10103,5068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247004,恶兆猎人罗洛＋４,1,0,[0|0|0],247004,-1,0,0,-1,0,-1,60804,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247005,10104,6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247005,恶兆猎人罗洛＋５,1,0,[0|0|0],247005,-1,0,0,-1,0,-1,60805,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247006,10105,7240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247006,恶兆猎人罗洛＋６,1,0,[0|0|0],247006,-1,0,0,-1,0,-1,60806,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247007,10106,8326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247007,恶兆猎人罗洛＋７,1,0,[0|0|0],247007,-1,0,0,-1,0,-1,60807,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247008,10107,9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247008,恶兆猎人罗洛＋８,1,0,[0|0|0],247008,-1,0,0,-1,0,-1,60808,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247009,10108,10498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247009,恶兆猎人罗洛＋９,1,0,[0|0|0],247009,-1,0,0,-1,0,-1,60809,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,247010,10109,12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
247010,恶兆猎人罗洛＋１０,1,0,[0|0|0],247010,-1,0,0,-1,0,-1,60810,-1,20000610,0,-1,0,466,0,-1,-1,-1,1,0,50,8,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,30,1,0,0,0,0,2,1,0,-1,113,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤恶兆猎人罗洛的灵魂。\n\n知名的恶兆猎人鼻祖，罗洛的灵魂。\n曾是知名调香师的罗洛，\n为了善尽猎杀恶兆，此一恶梦般的职责，\n因此喝下香药，毁了自己的心。
248000,大盾士兵的骨灰,1,0,[0|0|0],248000,-1,0,0,-1,0,-1,55100,-1,20000610,0,-1,0,467,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,20,1,0,0,0,0,1,1,0,-1,74,-1,248001,10000,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤５名大盾士兵的灵魂。\n\n过去调查永恒之城的坠鹰军团，\n其中的多位大盾士兵的灵魂。\n在军团中的定位是巩固防御。\n会牵制敌人，再从后方丢掷灵火等等，\n使用简单的团体战术。
248001,大盾士兵的骨灰＋１,1,0,[0|0|0],248001,-1,0,0,-1,0,-1,55101,-1,20000610,0,-1,0,467,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,20,1,0,0,0,0,1,1,0,-1,74,-1,248002,10001,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤５名大盾士兵的灵魂。\n\n过去调查永恒之城的坠鹰军团，\n其中的多位大盾士兵的灵魂。\n在军团中的定位是巩固防御。\n会牵制敌人，再从后方丢掷灵火等等，\n使用简单的团体战术。
248002,大盾士兵的骨灰＋２,1,0,[0|0|0],248002,-1,0,0,-1,0,-1,55102,-1,20000610,0,-1,0,467,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,20,1,0,0,0,0,1,1,0,-1,74,-1,248003,10002,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤５名大盾士兵的灵魂。\n\n过去调查永恒之城的坠鹰军团，\n其中的多位大盾士兵的灵魂。\n在军团中的定位是巩固防御。\n会牵制敌人，再从后方丢掷灵火等等，\n使用简单的团体战术。
248003,大盾士兵的骨灰＋３,1,0,[0|0|0],248003,-1,0,0,-1,0,-1,55103,-1,20000610,0,-1,0,467,0,-1,-1,-1,1,0,50,7,2,0,0,34,13,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,600,20,1,0,0,0,0,1,1,0,-1,74,-1,248004,10003,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710550,[0|0|0|0|0|0|0|0],寄宿着灵魂的骨灰。\n能召唤５名大盾士兵的灵魂。\n\n过去调查永恒之城的坠鹰军团，\n其中的多位大盾士兵的灵魂。\n在军团中的定位是巩固防御。\n会牵制敌人，再从后方丢掷灵火等等，\n使用简单的团体战术。
